Date.x,Time.x,Temp.x,mV,pH,Date_Time,Date.y,Time.y,Dissolved_Oxygen_Concentration,Temp.y,Date,Time,Low_Range_micro_siemens_per_centimeter,High_Range_micro_siemens_per_centimeter,Temp_Celcius
07-10-22,12:40:00,26.55,-24.34,7.41,2022-10-07T12:40:00Z,07-10-22,12:40:00,0.96,26.4,7/10/22,12:40:00,2602.3,2617.6,26.91
07-10-22,12:50:00,26.7,-24.89,7.42,2022-10-07T12:50:00Z,07-10-22,12:50:00,1.36,26.46,7/10/22,12:50:00,2610,2626.2,26.92
07-10-22,13:00:00,26.57,-25.31,7.43,2022-10-07T13:00:00Z,07-10-22,13:00:00,1.04,26.44,7/10/22,13:00:00,2602.3,2618.8,26.75
07-10-22,13:10:00,26.62,-25.45,7.43,2022-10-07T13:10:00Z,07-10-22,13:10:00,1.47,26.44,7/10/22,13:10:00,2604.7,2620.7,26.88
07-10-22,13:20:00,26.67,-25.72,7.43,2022-10-07T13:20:00Z,07-10-22,13:20:00,1.32,26.46,7/10/22,13:20:00,2611.8,2627.4,26.94
07-10-22,13:30:00,26.6,-25.67,7.43,2022-10-07T13:30:00Z,07-10-22,13:30:00,1.15,26.52,7/10/22,13:30:00,2601.7,2617.6,26.93
07-10-22,13:40:00,26.72,-25.78,7.43,2022-10-07T13:40:00Z,07-10-22,13:40:00,1.59,26.54,7/10/22,13:40:00,2610,2626.2,27.1
07-10-22,13:50:00,26.82,-26.09,7.44,2022-10-07T13:50:00Z,07-10-22,13:50:00,1.93,26.56,7/10/22,13:50:00,2627.3,2641.7,27.22
07-10-22,14:00:00,26.94,-26.42,7.44,2022-10-07T14:00:00Z,07-10-22,14:00:00,1.54,26.58,7/10/22,14:00:00,2629.6,2645.4,27.27
07-10-22,14:10:00,27.11,-26.84,7.45,2022-10-07T14:10:00Z,07-10-22,14:10:00,1.9,26.6,7/10/22,14:10:00,2635,2650.3,27.31
07-10-22,14:20:00,27.16,-27.02,7.45,2022-10-07T14:20:00Z,07-10-22,14:20:00,1.76,26.64,7/10/22,14:20:00,2608.8,2623.7,27.1
07-10-22,14:30:00,26.7,-26.92,7.45,2022-10-07T14:30:00Z,07-10-22,14:30:00,1.35,26.58,7/10/22,14:30:00,2594,2609.5,26.94
07-10-22,14:40:00,26.67,-27.02,7.45,2022-10-07T14:40:00Z,07-10-22,14:40:00,1.63,26.56,7/10/22,14:40:00,2593.4,2607.7,26.96
07-10-22,14:50:00,26.67,-26.86,7.45,2022-10-07T14:50:00Z,07-10-22,14:50:00,1.55,26.56,7/10/22,14:50:00,2598.7,2614.5,26.98
07-10-22,15:00:00,26.67,-26.95,7.45,2022-10-07T15:00:00Z,07-10-22,15:00:00,1.48,26.56,7/10/22,15:00:00,2596.4,2611.4,26.99
07-10-22,15:10:00,26.7,-27.02,7.45,2022-10-07T15:10:00Z,07-10-22,15:10:00,1.44,26.56,7/10/22,15:10:00,2596.4,2612,26.99
07-10-22,15:20:00,26.7,-26.97,7.45,2022-10-07T15:20:00Z,07-10-22,15:20:00,1.69,26.58,7/10/22,15:20:00,2598.7,2613.9,27.03
07-10-22,15:30:00,26.7,-27.08,7.46,2022-10-07T15:30:00Z,07-10-22,15:30:00,1.63,26.6,7/10/22,15:30:00,2598.7,2614.5,27.02
07-10-22,15:40:00,26.7,-27.03,7.45,2022-10-07T15:40:00Z,07-10-22,15:40:00,1.51,26.58,7/10/22,15:40:00,2595.8,2611.4,27.02
07-10-22,15:50:00,26.72,-27.11,7.46,2022-10-07T15:50:00Z,07-10-22,15:50:00,1.42,26.6,7/10/22,15:50:00,2598.7,2613.9,27.04
07-10-22,16:00:00,26.74,-27.17,7.46,2022-10-07T16:00:00Z,07-10-22,16:00:00,1.47,26.6,7/10/22,16:00:00,2598.7,2612.6,27.04
07-10-22,16:10:00,26.74,-27.56,7.46,2022-10-07T16:10:00Z,07-10-22,16:10:00,1.48,26.62,7/10/22,16:10:00,2596.4,2611.4,27.03
07-10-22,16:20:00,26.74,-27.78,7.47,2022-10-07T16:20:00Z,07-10-22,16:20:00,1.44,26.62,7/10/22,16:20:00,2595.8,2610.2,27.07
07-10-22,16:30:00,26.77,-28.78,7.48,2022-10-07T16:30:00Z,07-10-22,16:30:00,1.56,26.64,7/10/22,16:30:00,2595.8,2612,27.09
07-10-22,16:40:00,26.74,-28.75,7.48,2022-10-07T16:40:00Z,07-10-22,16:40:00,1.55,26.64,7/10/22,16:40:00,2598.7,2612.6,27.07
07-10-22,16:50:00,26.74,-29.27,7.49,2022-10-07T16:50:00Z,07-10-22,16:50:00,1.42,26.66,7/10/22,16:50:00,2600.5,2613.9,27.08
07-10-22,17:00:00,26.77,-28.95,7.49,2022-10-07T17:00:00Z,07-10-22,17:00:00,1.27,26.66,7/10/22,17:00:00,2598.7,2614.5,27.07
07-10-22,17:10:00,26.74,-29.42,7.49,2022-10-07T17:10:00Z,07-10-22,17:10:00,1.45,26.64,7/10/22,17:10:00,2601.1,2615.7,27.07
07-10-22,17:20:00,26.74,-29.56,7.5,2022-10-07T17:20:00Z,07-10-22,17:20:00,1.49,26.66,7/10/22,17:20:00,2600.5,2614.5,27.07
07-10-22,17:30:00,26.74,-29.45,7.49,2022-10-07T17:30:00Z,07-10-22,17:30:00,1.64,26.66,7/10/22,17:30:00,2600.5,2616.3,27.06
07-10-22,17:40:00,26.74,-29.5,7.5,2022-10-07T17:40:00Z,07-10-22,17:40:00,1.6,26.66,7/10/22,17:40:00,2605.3,2621.3,27.07
07-10-22,17:50:00,26.72,-29.7,7.5,2022-10-07T17:50:00Z,07-10-22,17:50:00,1.13,26.66,7/10/22,17:50:00,2605.3,2620.7,27.01
07-10-22,18:00:00,26.74,-29.59,7.5,2022-10-07T18:00:00Z,07-10-22,18:00:00,1.22,26.66,7/10/22,18:00:00,2608.2,2622.5,27.03
07-10-22,18:10:00,26.72,-29.64,7.5,2022-10-07T18:10:00Z,07-10-22,18:10:00,1.34,26.64,7/10/22,18:10:00,2608.2,2624.4,27.02
07-10-22,18:20:00,26.72,-29.2,7.49,2022-10-07T18:20:00Z,07-10-22,18:20:00,1.07,26.64,7/10/22,18:20:00,2607.6,2625.6,27.02
07-10-22,18:30:00,26.72,-29.09,7.49,2022-10-07T18:30:00Z,07-10-22,18:30:00,0.81,26.62,7/10/22,18:30:00,2610,2625,26.99
07-10-22,18:40:00,26.7,-28.97,7.49,2022-10-07T18:40:00Z,07-10-22,18:40:00,0.32,26.62,7/10/22,18:40:00,2605.3,2622.5,26.98
07-10-22,18:50:00,26.7,-28.99,7.49,2022-10-07T18:50:00Z,07-10-22,18:50:00,0.46,26.6,7/10/22,18:50:00,2602.9,2617.6,26.97
07-10-22,19:00:00,26.67,-28.7,7.48,2022-10-07T19:00:00Z,07-10-22,19:00:00,0.71,26.58,7/10/22,19:00:00,2602.3,2618.2,26.96
07-10-22,19:10:00,26.67,-28.56,7.48,2022-10-07T19:10:00Z,07-10-22,19:10:00,0.33,26.58,7/10/22,19:10:00,2599.9,2617.6,26.96
07-10-22,19:20:00,26.65,-28.34,7.48,2022-10-07T19:20:00Z,07-10-22,19:20:00,0.45,26.56,7/10/22,19:20:00,2599.9,2615.7,26.93
07-10-22,19:30:00,26.65,-28.49,7.48,2022-10-07T19:30:00Z,07-10-22,19:30:00,0.4,26.56,7/10/22,19:30:00,2597,2613.9,26.91
07-10-22,19:40:00,26.62,-28.16,7.47,2022-10-07T19:40:00Z,07-10-22,19:40:00,0.9,26.54,7/10/22,19:40:00,2597,2611.4,26.89
07-10-22,19:50:00,26.62,-28.03,7.47,2022-10-07T19:50:00Z,07-10-22,19:50:00,0.66,26.52,7/10/22,19:50:00,2597,2612,26.88
07-10-22,20:00:00,26.6,-31.56,7.53,2022-10-07T20:00:00Z,07-10-22,20:00:00,0.6,26.5,7/10/22,20:00:00,2543,2559,26.87
07-10-22,20:10:00,26.57,-28.28,7.48,2022-10-07T20:10:00Z,07-10-22,20:10:00,0.3,26.5,7/10/22,20:10:00,2594.6,2610.8,26.85
07-10-22,20:20:00,26.55,-28.17,7.47,2022-10-07T20:20:00Z,07-10-22,20:20:00,0.35,26.48,7/10/22,20:20:00,2594.6,2609.5,26.82
07-10-22,20:30:00,26.52,-28.17,7.47,2022-10-07T20:30:00Z,07-10-22,20:30:00,0.43,26.46,7/10/22,20:30:00,2597,2610.8,26.81
07-10-22,20:40:00,26.52,-27.55,7.46,2022-10-07T20:40:00Z,07-10-22,20:40:00,0.44,26.46,7/10/22,20:40:00,2594.6,2609.5,26.81
07-10-22,20:50:00,26.5,-27.47,7.46,2022-10-07T20:50:00Z,07-10-22,20:50:00,0.47,26.44,7/10/22,20:50:00,2594.6,2608.9,26.78
07-10-22,21:00:00,26.5,-27.41,7.46,2022-10-07T21:00:00Z,07-10-22,21:00:00,0.48,26.42,7/10/22,21:00:00,2591.6,2609.5,26.77
07-10-22,21:10:00,26.48,-27.05,7.45,2022-10-07T21:10:00Z,07-10-22,21:10:00,0.64,26.4,7/10/22,21:10:00,2594.6,2607.7,26.75
07-10-22,21:20:00,26.45,-27.38,7.46,2022-10-07T21:20:00Z,07-10-22,21:20:00,0.3,26.38,7/10/22,21:20:00,2591.6,2607.1,26.73
07-10-22,21:30:00,26.45,-27.55,7.46,2022-10-07T21:30:00Z,07-10-22,21:30:00,0.23,26.36,7/10/22,21:30:00,2591.6,2607.1,26.72
07-10-22,21:40:00,26.43,-27.47,7.46,2022-10-07T21:40:00Z,07-10-22,21:40:00,0.21,26.36,7/10/22,21:40:00,2589.2,2606.5,26.7
07-10-22,21:50:00,26.4,-27.88,7.47,2022-10-07T21:50:00Z,07-10-22,21:50:00,0.43,26.34,7/10/22,21:50:00,2591.6,2605.2,26.69
07-10-22,22:00:00,26.4,-27.78,7.47,2022-10-07T22:00:00Z,07-10-22,22:00:00,0.44,26.32,7/10/22,22:00:00,2591.6,2606.5,26.67
07-10-22,22:10:00,26.38,-27.72,7.47,2022-10-07T22:10:00Z,07-10-22,22:10:00,0.35,26.32,7/10/22,22:10:00,2589.2,2604.6,26.66
07-10-22,22:20:00,26.38,-27.59,7.46,2022-10-07T22:20:00Z,07-10-22,22:20:00,0.26,26.3,7/10/22,22:20:00,2589.2,2604.6,26.65
07-10-22,22:30:00,26.35,-27.88,7.47,2022-10-07T22:30:00Z,07-10-22,22:30:00,0.34,26.28,7/10/22,22:30:00,2589.2,2604,26.62
07-10-22,22:40:00,26.33,-27.83,7.47,2022-10-07T22:40:00Z,07-10-22,22:40:00,0.21,26.26,7/10/22,22:40:00,2586.3,2600.9,26.6
07-10-22,22:50:00,26.33,-28.08,7.47,2022-10-07T22:50:00Z,07-10-22,22:50:00,0.68,26.24,7/10/22,22:50:00,2586.3,2600.3,26.59
07-10-22,23:00:00,26.3,-27.64,7.47,2022-10-07T23:00:00Z,07-10-22,23:00:00,0.29,26.22,7/10/22,23:00:00,2581.5,2597.8,26.57
07-10-22,23:10:00,26.3,-27.44,7.46,2022-10-07T23:10:00Z,07-10-22,23:10:00,0.29,26.2,7/10/22,23:10:00,2583.9,2597.2,26.55
07-10-22,23:20:00,26.28,-27.22,7.46,2022-10-07T23:20:00Z,07-10-22,23:20:00,0.27,26.2,7/10/22,23:20:00,2580.9,2595.3,26.54
07-10-22,23:30:00,26.26,-27.24,7.46,2022-10-07T23:30:00Z,07-10-22,23:30:00,0.12,26.18,7/10/22,23:30:00,2580.9,2595.3,26.52
07-10-22,23:40:00,26.26,-27.11,7.46,2022-10-07T23:40:00Z,07-10-22,23:40:00,0.49,26.16,7/10/22,23:40:00,2164.4,2216.3,26.51
07-10-22,23:50:00,26.23,-27.58,7.46,2022-10-07T23:50:00Z,07-10-22,23:50:00,0.31,26.14,7/10/22,23:50:00,2576.2,2591.6,26.49
08-10-22,00:00:00,26.21,-27.56,7.46,2022-10-08T00:00:00Z,08-10-22,00:00:00,0.33,26.14,8/10/22,00:00:00,2576.2,2591,26.49
08-10-22,00:10:00,26.21,-27.34,7.46,2022-10-08T00:10:00Z,08-10-22,00:10:00,0.42,26.12,8/10/22,00:10:00,2578.6,2591,26.48
08-10-22,00:20:00,26.21,-27.39,7.46,2022-10-08T00:20:00Z,08-10-22,00:20:00,0.11,26.12,8/10/22,00:20:00,2576.2,2589.2,26.46
08-10-22,00:30:00,26.18,-27.05,7.46,2022-10-08T00:30:00Z,08-10-22,00:30:00,0.13,26.1,8/10/22,00:30:00,2573.8,2588.6,26.44
08-10-22,00:40:00,26.18,-27.06,7.46,2022-10-08T00:40:00Z,08-10-22,00:40:00,0.3,26.08,8/10/22,00:40:00,2576.2,2588.6,26.44
08-10-22,00:50:00,26.16,-27,7.45,2022-10-08T00:50:00Z,08-10-22,00:50:00,0.14,26.08,8/10/22,00:50:00,2573.8,2588.6,26.41
08-10-22,01:00:00,26.16,-27.41,7.46,2022-10-08T01:00:00Z,08-10-22,01:00:00,0.32,26.06,8/10/22,01:00:00,2573.2,2586.7,26.4
08-10-22,01:10:00,26.13,-28.28,7.48,2022-10-08T01:10:00Z,08-10-22,01:10:00,0.24,26.04,8/10/22,01:10:00,2573.8,2586.7,26.39
08-10-22,01:20:00,26.11,-28.33,7.48,2022-10-08T01:20:00Z,08-10-22,01:20:00,0.19,26.02,8/10/22,01:20:00,2570.9,2585.5,26.36
08-10-22,01:30:00,26.08,-28.08,7.47,2022-10-08T01:30:00Z,08-10-22,01:30:00,0.12,26.02,8/10/22,01:30:00,2570.9,2585.5,26.35
08-10-22,01:40:00,26.08,-27.66,7.47,2022-10-08T01:40:00Z,08-10-22,01:40:00,0.12,26,8/10/22,01:40:00,2570.9,2584.2,26.35
08-10-22,01:50:00,26.06,-27.66,7.47,2022-10-08T01:50:00Z,08-10-22,01:50:00,0.2,25.98,8/10/22,01:50:00,2568.5,2584.2,26.33
08-10-22,02:00:00,26.04,-27.36,7.46,2022-10-08T02:00:00Z,08-10-22,02:00:00,0.16,25.98,8/10/22,02:00:00,2568.5,2583,26.31
08-10-22,02:10:00,26.04,-26.99,7.45,2022-10-08T02:10:00Z,08-10-22,02:10:00,0.08,25.96,8/10/22,02:10:00,2568.5,2583,26.29
08-10-22,02:20:00,26.01,-27.11,7.46,2022-10-08T02:20:00Z,08-10-22,02:20:00,0.1,25.94,8/10/22,02:20:00,2568.5,2583,26.28
08-10-22,02:30:00,25.99,-26.89,7.45,2022-10-08T02:30:00Z,08-10-22,02:30:00,0.09,25.92,8/10/22,02:30:00,2565.5,2581.2,26.25
08-10-22,02:40:00,25.99,-26.75,7.45,2022-10-08T02:40:00Z,08-10-22,02:40:00,0.05,25.9,8/10/22,02:40:00,2565.5,2579.9,26.24
08-10-22,02:50:00,25.96,-26.58,7.45,2022-10-08T02:50:00Z,08-10-22,02:50:00,0.09,25.88,8/10/22,02:50:00,2566.1,2579.3,26.23
08-10-22,03:00:00,25.96,-26.45,7.45,2022-10-08T03:00:00Z,08-10-22,03:00:00,0.02,25.88,8/10/22,03:00:00,2565.5,2579.3,26.2
08-10-22,03:10:00,25.94,-26.49,7.45,2022-10-08T03:10:00Z,08-10-22,03:10:00,0.04,25.86,8/10/22,03:10:00,2563.2,2578.7,26.19
08-10-22,03:20:00,25.91,-26.38,7.44,2022-10-08T03:20:00Z,08-10-22,03:20:00,0.08,25.84,8/10/22,03:20:00,2563.2,2577.5,26.17
08-10-22,03:30:00,25.89,-26.08,7.44,2022-10-08T03:30:00Z,08-10-22,03:30:00,0.12,25.82,8/10/22,03:30:00,2560.8,2576.2,26.14
08-10-22,03:40:00,25.87,-26.24,7.44,2022-10-08T03:40:00Z,08-10-22,03:40:00,0.04,25.8,8/10/22,03:40:00,2560.8,2575,26.13
08-10-22,03:50:00,25.87,-26.2,7.44,2022-10-08T03:50:00Z,08-10-22,03:50:00,0.07,25.78,8/10/22,03:50:00,2560.8,2576.2,26.12
08-10-22,04:00:00,25.84,-26.19,7.44,2022-10-08T04:00:00Z,08-10-22,04:00:00,0.09,25.76,8/10/22,04:00:00,2560.8,2575,26.1
08-10-22,04:10:00,25.82,-26.22,7.44,2022-10-08T04:10:00Z,08-10-22,04:10:00,0.01,25.76,8/10/22,04:10:00,2560.8,2574.4,26.09
08-10-22,04:20:00,25.82,-26.22,7.44,2022-10-08T04:20:00Z,08-10-22,04:20:00,0.05,25.74,8/10/22,04:20:00,2560.8,2573.8,26.07
08-10-22,04:30:00,25.79,-26.14,7.44,2022-10-08T04:30:00Z,08-10-22,04:30:00,0.02,25.72,8/10/22,04:30:00,2560.2,2574.4,26.06
08-10-22,04:40:00,25.79,-25.99,7.44,2022-10-08T04:40:00Z,08-10-22,04:40:00,0.05,25.72,8/10/22,04:40:00,2557.8,2573.8,26.06
08-10-22,04:50:00,25.77,-25.99,7.44,2022-10-08T04:50:00Z,08-10-22,04:50:00,0.08,25.7,8/10/22,04:50:00,2557.8,2573.8,26.04
08-10-22,05:00:00,25.77,-25.86,7.44,2022-10-08T05:00:00Z,08-10-22,05:00:00,0.09,25.68,8/10/22,05:00:00,2557.8,2572.5,26.03
08-10-22,05:10:00,25.74,-25.88,7.44,2022-10-08T05:10:00Z,08-10-22,05:10:00,0.1,25.68,8/10/22,05:10:00,2557.2,2571.9,26.01
08-10-22,05:20:00,25.72,-25.75,7.43,2022-10-08T05:20:00Z,08-10-22,05:20:00,0.05,25.66,8/10/22,05:20:00,2555.5,2570.1,25.99
08-10-22,05:30:00,25.72,-25.72,7.43,2022-10-08T05:30:00Z,08-10-22,05:30:00,0.08,25.64,8/10/22,05:30:00,2557.8,2570.1,25.98
08-10-22,05:40:00,25.7,-25.75,7.43,2022-10-08T05:40:00Z,08-10-22,05:40:00,0.08,25.64,8/10/22,05:40:00,2555.5,2570.1,25.98
08-10-22,05:50:00,25.7,-25.89,7.44,2022-10-08T05:50:00Z,08-10-22,05:50:00,0.08,25.62,8/10/22,05:50:00,2555.5,2568.2,25.96
08-10-22,06:00:00,25.67,-25.56,7.43,2022-10-08T06:00:00Z,08-10-22,06:00:00,0.07,25.6,8/10/22,06:00:00,2553.1,2568.2,25.94
08-10-22,06:10:00,25.67,-25.74,7.43,2022-10-08T06:10:00Z,08-10-22,06:10:00,0.08,25.6,8/10/22,06:10:00,2552.5,2565.8,25.93
08-10-22,06:20:00,25.65,-25.47,7.43,2022-10-08T06:20:00Z,08-10-22,06:20:00,0.07,25.58,8/10/22,06:20:00,2552.5,2565.1,25.92
08-10-22,06:30:00,25.62,-25,7.42,2022-10-08T06:30:00Z,08-10-22,06:30:00,0.07,25.58,8/10/22,06:30:00,2545.4,2560.8,25.89
08-10-22,06:40:00,25.62,-25.2,7.43,2022-10-08T06:40:00Z,08-10-22,06:40:00,0.03,25.56,8/10/22,06:40:00,2545.4,2559,25.88
08-10-22,06:50:00,25.6,-24.81,7.42,2022-10-08T06:50:00Z,08-10-22,06:50:00,0,25.54,8/10/22,06:50:00,2545.4,2557.1,25.87
08-10-22,07:00:00,25.6,-24.63,7.42,2022-10-08T07:00:00Z,08-10-22,07:00:00,0,25.54,8/10/22,07:00:00,2543,2558.4,25.87
08-10-22,07:10:00,25.6,-24.88,7.42,2022-10-08T07:10:00Z,08-10-22,07:10:00,-0.02,25.54,8/10/22,07:10:00,2540.7,2555.3,25.86
08-10-22,07:20:00,25.6,-25.03,7.42,2022-10-08T07:20:00Z,08-10-22,07:20:00,0,25.52,8/10/22,07:20:00,2543,2556.5,25.86
08-10-22,07:30:00,25.57,-25,7.42,2022-10-08T07:30:00Z,08-10-22,07:30:00,-0.03,25.5,8/10/22,07:30:00,2540.1,2555.9,25.85
08-10-22,07:40:00,25.57,-24.63,7.42,2022-10-08T07:40:00Z,08-10-22,07:40:00,-0.02,25.5,8/10/22,07:40:00,2540.1,2554,25.85
08-10-22,07:50:00,25.57,-24.36,7.41,2022-10-08T07:50:00Z,08-10-22,07:50:00,0,25.5,8/10/22,07:50:00,2540.1,2553.4,25.85
08-10-22,08:00:00,25.6,-24.45,7.41,2022-10-08T08:00:00Z,08-10-22,08:00:00,0.04,25.52,8/10/22,08:00:00,2542.5,2556.5,25.87
08-10-22,08:10:00,25.6,-24.5,7.41,2022-10-08T08:10:00Z,08-10-22,08:10:00,-0.01,25.52,8/10/22,08:10:00,2540.1,2555.3,25.88
08-10-22,08:20:00,25.62,-24.41,7.41,2022-10-08T08:20:00Z,08-10-22,08:20:00,0.03,25.54,8/10/22,08:20:00,2540.1,2555.9,25.91
08-10-22,08:30:00,25.65,-24.25,7.41,2022-10-08T08:30:00Z,08-10-22,08:30:00,-0.01,25.56,8/10/22,08:30:00,2542.5,2557.7,25.93
08-10-22,08:40:00,25.65,-24.66,7.42,2022-10-08T08:40:00Z,08-10-22,08:40:00,0.04,25.58,8/10/22,08:40:00,2544.8,2559,25.97
08-10-22,08:50:00,25.7,-25.11,7.42,2022-10-08T08:50:00Z,08-10-22,08:50:00,0.11,25.6,8/10/22,08:50:00,2547.2,2560.8,26.01
08-10-22,09:00:00,25.74,-24.89,7.42,2022-10-08T09:00:00Z,08-10-22,09:00:00,0.11,25.64,8/10/22,09:00:00,2550.1,2564.5,26.07
08-10-22,09:10:00,25.79,-24.91,7.42,2022-10-08T09:10:00Z,08-10-22,09:10:00,0.27,25.7,8/10/22,09:10:00,2552.5,2567,26.1
08-10-22,09:20:00,25.84,-24.94,7.42,2022-10-08T09:20:00Z,08-10-22,09:20:00,0.16,25.76,8/10/22,09:20:00,2557.2,2571.3,26.18
08-10-22,09:30:00,25.91,-24.89,7.42,2022-10-08T09:30:00Z,08-10-22,09:30:00,0.46,25.8,8/10/22,09:30:00,2559.6,2575,26.27
08-10-22,09:40:00,25.96,-25.11,7.42,2022-10-08T09:40:00Z,08-10-22,09:40:00,0.57,25.88,8/10/22,09:40:00,2564.3,2578.1,26.3
08-10-22,09:50:00,26.04,-24.99,7.42,2022-10-08T09:50:00Z,08-10-22,09:50:00,0.37,25.98,8/10/22,09:50:00,2569.7,2583.6,26.41
08-10-22,10:00:00,26.11,-24.91,7.42,2022-10-08T10:00:00Z,08-10-22,10:00:00,0.53,26.06,8/10/22,10:00:00,2573.8,2587.9,26.48
08-10-22,10:10:00,26.16,-24.99,7.42,2022-10-08T10:10:00Z,08-10-22,10:10:00,0.31,26.12,8/10/22,10:10:00,2576.8,2590.4,26.51
08-10-22,10:20:00,26.21,-24.81,7.42,2022-10-08T10:20:00Z,08-10-22,10:20:00,0.45,26.18,8/10/22,10:20:00,2581.5,2594.7,26.59
08-10-22,10:30:00,26.28,-24.69,7.42,2022-10-08T10:30:00Z,08-10-22,10:30:00,0.48,26.24,8/10/22,10:30:00,2586.3,2602.7,26.7
08-10-22,10:40:00,26.33,-24.75,7.42,2022-10-08T10:40:00Z,08-10-22,10:40:00,0.59,26.28,8/10/22,10:40:00,2586.3,2601.5,26.69
08-10-22,10:50:00,26.38,-24.56,7.41,2022-10-08T10:50:00Z,08-10-22,10:50:00,0.73,26.34,8/10/22,10:50:00,2591.6,2607.7,26.76
08-10-22,11:00:00,26.43,-24.75,7.42,2022-10-08T11:00:00Z,08-10-22,11:00:00,0.81,26.38,8/10/22,11:00:00,2594,2610.2,26.8
08-10-22,11:10:00,26.5,-24.2,7.41,2022-10-08T11:10:00Z,08-10-22,11:10:00,0.94,26.44,8/10/22,11:10:00,2596.4,2612,26.81
08-10-22,11:20:00,26.52,-23.86,7.4,2022-10-08T11:20:00Z,08-10-22,11:20:00,0.89,26.48,8/10/22,11:20:00,2598.7,2613.9,26.82
08-10-22,11:30:00,26.57,-23.94,7.4,2022-10-08T11:30:00Z,08-10-22,11:30:00,0.91,26.5,8/10/22,11:30:00,2601.1,2618.2,26.88
08-10-22,11:40:00,26.6,-23.84,7.4,2022-10-08T11:40:00Z,08-10-22,11:40:00,0.88,26.52,8/10/22,11:40:00,2603.5,2619.4,26.88
08-10-22,11:50:00,26.6,-23.75,7.4,2022-10-08T11:50:00Z,08-10-22,11:50:00,0.73,26.52,8/10/22,11:50:00,2605.9,2621.9,26.89
08-10-22,12:00:00,26.6,-23.92,7.4,2022-10-08T12:00:00Z,08-10-22,12:00:00,0.68,26.52,8/10/22,12:00:00,2606.5,2623.1,26.89
08-10-22,12:10:00,26.62,-24.28,7.41,2022-10-08T12:10:00Z,08-10-22,12:10:00,0.55,26.54,8/10/22,12:10:00,2608.8,2625.6,26.93
08-10-22,12:20:00,26.67,-24.53,7.41,2022-10-08T12:20:00Z,08-10-22,12:20:00,0.65,26.56,8/10/22,12:20:00,2611.2,2627.4,26.97
08-10-22,12:30:00,26.72,-25.95,7.44,2022-10-08T12:30:00Z,08-10-22,12:30:00,0.7,26.58,8/10/22,12:30:00,2613.6,2630.5,27.01
08-10-22,12:40:00,26.79,-25.55,7.43,2022-10-08T12:40:00Z,08-10-22,12:40:00,1.49,26.66,8/10/22,12:40:00,2629.1,2646,27.2
08-10-22,12:50:00,26.96,-25.58,7.43,2022-10-08T12:50:00Z,08-10-22,12:50:00,1.07,26.68,8/10/22,12:50:00,2626.1,2641,27.14
08-10-22,13:00:00,26.77,-25.84,7.43,2022-10-08T13:00:00Z,08-10-22,13:00:00,0.85,26.66,8/10/22,13:00:00,2618.9,2636.1,27.06
08-10-22,13:10:00,26.89,-26.42,7.44,2022-10-08T13:10:00Z,08-10-22,13:10:00,1.15,26.68,8/10/22,13:10:00,2633.8,2652.2,27.28
08-10-22,13:20:00,27.21,-27.06,7.45,2022-10-08T13:20:00Z,08-10-22,13:20:00,0.89,26.72,8/10/22,13:20:00,2504.7,2527,27.27
08-10-22,13:30:00,26.96,-27.77,7.47,2022-10-08T13:30:00Z,08-10-22,13:30:00,1.15,26.8,8/10/22,13:30:00,2643.3,2660.2,27.38
08-10-22,13:40:00,27.11,-27.24,7.46,2022-10-08T13:40:00Z,08-10-22,13:40:00,1.19,26.84,8/10/22,13:40:00,2627.9,2646,27.35
08-10-22,13:50:00,27.19,-28.33,7.48,2022-10-08T13:50:00Z,08-10-22,13:50:00,1.98,26.82,8/10/22,13:50:00,2630.8,2647.8,27.35
08-10-22,14:00:00,27.36,-29,7.49,2022-10-08T14:00:00Z,08-10-22,14:00:00,1.83,26.82,8/10/22,14:00:00,2651.1,2668.3,27.61
08-10-22,14:10:00,27.43,-29.39,7.49,2022-10-08T14:10:00Z,08-10-22,14:10:00,1.93,26.86,8/10/22,14:10:00,2653.5,2672.6,27.64
08-10-22,14:20:00,27.16,-29.75,7.5,2022-10-08T14:20:00Z,08-10-22,14:20:00,1.76,26.9,8/10/22,14:20:00,2635.6,2654.6,27.24
08-10-22,14:30:00,26.92,-29.19,7.49,2022-10-08T14:30:00Z,08-10-22,14:30:00,1.65,26.84,8/10/22,14:30:00,2614.8,2632.4,27.24
08-10-22,14:40:00,26.96,-29.33,7.49,2022-10-08T14:40:00Z,08-10-22,14:40:00,1.77,26.82,8/10/22,14:40:00,2534.8,2554,27.25
08-10-22,14:50:00,26.92,-29.22,7.49,2022-10-08T14:50:00Z,08-10-22,14:50:00,1.36,26.82,8/10/22,14:50:00,2619.5,2636.1,27.25
08-10-22,15:00:00,26.94,-28.86,7.48,2022-10-08T15:00:00Z,08-10-22,15:00:00,1.34,26.84,8/10/22,15:00:00,2621.9,2638.6,27.27
08-10-22,15:10:00,26.96,-29.31,7.49,2022-10-08T15:10:00Z,08-10-22,15:10:00,1.23,26.88,8/10/22,15:10:00,2552.5,2562.7,27.28
08-10-22,15:20:00,26.92,-29.83,7.5,2022-10-08T15:20:00Z,08-10-22,15:20:00,1.56,26.86,8/10/22,15:20:00,2619.5,2638,27.24
08-10-22,15:30:00,26.96,-29.78,7.5,2022-10-08T15:30:00Z,08-10-22,15:30:00,1.31,26.84,8/10/22,15:30:00,2621.3,2638,27.27
